,Crime Type,Subject Count,state,year,url
16,,,American Samoa,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
19,Virtual Currency,0,American Samoa,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
1,Advanced Fee,93,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
2,BEC/EAC,97,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
3,Civil Matter,27,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
4,Computer Intrusion,1,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
5,Confidence Fraud/Romance,217,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
6,Corporate Data Breach,13,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
7,Credit Card Fraud,134,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
8,Crimes Against Children,16,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
9,Denial of Service/TDos,22,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
10,Employment,120,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
11,Extortion,138,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
12,Gambling,0,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
13,Government Impersonation,44,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
14,Health Care Related,3,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
15,IPR/Copyright and Counterfeit,34,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
16,Identity Theft,205,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
17,,,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
18,Descriptors*,,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
19,Social Media,231,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
20,"*These descriptors relate to the medium or tool used to facilitate the crime, and are used by the IC3 for tracking purposes only. They are available only after another crime type has been selected.",,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
1,Investment,413,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
2,Lottery/Sweepstakes/Inheritance,15,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
3,Malware/Scareware/Virus,5,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
4,No Lead Value,351,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
5,Non-payment/Non-Delivery,678,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
6,Other,112,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
7,Overpayment,54,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
8,Personal Data Breach,371,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
9,Phishing/Vishing/Smishing/Pharming,91,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
10,Ransomware,5,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
11,Re-shipping,2,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
12,Real Estate/Rental,122,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
13,Spoofing,98,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
14,Tech Support,117,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
15,Terrorism/Threats of Violence,178,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
16,,,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
19,Virtual Currency,157,Arkansas,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
1,Advanced Fee,586,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
2,BEC/EAC,519,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
3,Civil Matter,149,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
4,Computer Intrusion,58,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
5,Confidence Fraud/Romance,"1,378",California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
6,Corporate Data Breach,58,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
7,Credit Card Fraud,"1,118",California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
8,Crimes Against Children,55,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
9,Denial of Service/TDos,28,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
10,Employment,921,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
11,Extortion,870,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
12,Gambling,16,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
13,Government Impersonation,248,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
14,Health Care Related,29,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
15,IPR/Copyright and Counterfeit,254,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
16,Identity Theft,"1,292",California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
17,,,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
18,Descriptors*,,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
19,Social Media,"1,628",California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
20,"*These descriptors relate to the medium or tool used to facilitate the crime, and are used by the IC3 for tracking purposes only. They are available only after another crime type has been selected.",,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
1,Investment,"1,312",California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
2,Lottery/Sweepstakes/Inheritance,184,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
3,Malware/Scareware/Virus,52,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
4,No Lead Value,"6,394",California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
5,Non-payment/Non-Delivery,"5,462",California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
6,Other,"1,125",California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
7,Overpayment,336,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
8,Personal Data Breach,"2,853",California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
9,Phishing/Vishing/Smishing/Pharming,580,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
10,Ransomware,39,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
11,Re-shipping,43,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
12,Real Estate/Rental,936,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
13,Spoofing,642,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
14,Tech Support,"1,231",California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
15,Terrorism/Threats of Violence,965,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
16,,,California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
19,Virtual Currency,"1,428",California,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
1,Advanced Fee,74,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
2,BEC/EAC,87,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
3,Civil Matter,7,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
4,Computer Intrusion,2,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
5,Confidence Fraud/Romance,149,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
6,Corporate Data Breach,8,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
7,Credit Card Fraud,94,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
8,Crimes Against Children,3,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
9,Denial of Service/TDos,3,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
10,Employment,128,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
11,Extortion,118,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
12,Gambling,1,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
13,Government Impersonation,36,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
14,Health Care Related,7,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
15,IPR/Copyright and Counterfeit,36,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
16,Identity Theft,142,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
17,,,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
18,Descriptors*,,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
19,Social Media,180,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
20,"*These descriptors relate to the medium or tool used to facilitate the crime, and are used by the IC3 for tracking purposes only. They are available only after another crime type has been selected.",,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
1,Investment,92,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
2,Lottery/Sweepstakes/Inheritance,18,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
3,Malware/Scareware/Virus,3,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
4,No Lead Value,297,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
5,Non-payment/Non-Delivery,820,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
6,Other,87,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
7,Overpayment,37,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
8,Personal Data Breach,327,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
9,Phishing/Vishing/Smishing/Pharming,72,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
10,Ransomware,4,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
11,Re-shipping,8,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
12,Real Estate/Rental,196,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
13,Spoofing,67,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
14,Tech Support,92,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
15,Terrorism/Threats of Violence,73,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
16,,,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
19,Virtual Currency,101,Colorado,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
1,Advanced Fee,18,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
2,BEC/EAC,42,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
3,Civil Matter,3,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
4,Computer Intrusion,3,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
5,Confidence Fraud/Romance,52,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
6,Corporate Data Breach,2,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
7,Credit Card Fraud,40,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
8,Crimes Against Children,2,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
9,Denial of Service/TDos,1,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
10,Employment,41,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
11,Extortion,44,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
12,Gambling,0,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
13,Government Impersonation,13,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
14,Health Care Related,1,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
15,IPR/Copyright and Counterfeit,6,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
16,Identity Theft,64,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
17,,,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
18,Descriptors*,,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
19,Social Media,59,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
20,"*These descriptors relate to the medium or tool used to facilitate the crime, and are used by the IC3 for tracking purposes only. They are available only after another crime type has been selected.",,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
1,Investment,20,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
2,Lottery/Sweepstakes/Inheritance,7,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
3,Malware/Scareware/Virus,0,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
4,No Lead Value,677,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
5,Non-payment/Non-Delivery,192,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
6,Other,19,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
7,Overpayment,23,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
8,Personal Data Breach,95,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
9,Phishing/Vishing/Smishing/Pharming,28,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
10,Ransomware,0,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
11,Re-shipping,5,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
12,Real Estate/Rental,26,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
13,Spoofing,51,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
14,Tech Support,45,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
15,Terrorism/Threats of Violence,51,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
16,,,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
19,Virtual Currency,31,Connecticut,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
1,Advanced Fee,18,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
2,BEC/EAC,11,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
3,Civil Matter,6,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
4,Computer Intrusion,0,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
5,Confidence Fraud/Romance,26,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
6,Corporate Data Breach,1,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
7,Credit Card Fraud,58,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
8,Crimes Against Children,2,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
9,Denial of Service/TDos,4,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
10,Employment,60,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
11,Extortion,16,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
12,Gambling,0,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
13,Government Impersonation,17,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
14,Health Care Related,0,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
15,IPR/Copyright and Counterfeit,11,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
16,Identity Theft,59,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
17,,,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
18,Descriptors*,,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
19,Social Media,45,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
20,"*These descriptors relate to the medium or tool used to facilitate the crime, and are used by the IC3 for tracking purposes only. They are available only after another crime type has been selected.",,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
1,Investment,37,Delaware,2021,https://www.ic3.gov/Media/PDF/AnnualReport/2021State/StateReport.aspx
